exam	section	question	page	source	image	width	height
2021 6모	나형	27	11	평가원 수학/2021 6모/2021 6모 나형.pdf	평가원 수학/2021 6모/Questions/나형/2021 6모 나형 27번.png	1016	353
2021 6모	나형	28	11	평가원 수학/2021 6모/2021 6모 나형.pdf	평가원 수학/2021 6모/Questions/나형/2021 6모 나형 28번.png	1015	432
2021 6모	나형	29	12	평가원 수학/2021 6모/2021 6모 나형.pdf	평가원 수학/2021 6모/Questions/나형/2021 6모 나형 29번.png	1016	411
2021 6모	나형	30	12	평가원 수학/2021 6모/2021 6모 나형.pdf	평가원 수학/2021 6모/Questions/나형/2021 6모 나형 30번.png	1018	736
2020 수능	가형	1	1	평가원 수학/2020 수능/2020 수능 가형.pdf	평가원 수학/2020 수능/Questions/가형/2020 수능 가형 01번.png	1000	275
2020 수능	가형	2	1	평가원 수학/2020 수능/2020 수능 가형.pdf	평가원 수학/2020 수능/Questions/가형/2020 수능 가형 02번.png	897	222
2020 수능	가형	3	1	평가원 수학/2020 수능/2020 수능 가형.pdf	평가원 수학/2020 수능/Questions/가형/2020 수능 가형 03번.png	979	237
2020 수능	가형	4	1	평가원 수학/2020 수능/2020 수능 가형.pdf	평가원 수학/2020 수능/Questions/가형/2020 수능 가형 04번.png	914	230
2020 수능	가형	5	2	평가원 수학/2020 수능/2020 수능 가형.pdf	평가원 수학/2020 수능/Questions/가형/2020 수능 가형 05번.png	928	279
2020 수능	가형	6	2	평가원 수학/2020 수능/2020 수능 가형.pdf	평가원 수학/2020 수능/Questions/가형/2020 수능 가형 06번.png	928	334
2020 수능	가형	7	2	평가원 수학/2020 수능/2020 수능 가형.pdf	평가원 수학/2020 수능/Questions/가형/2020 수능 가형 07번.png	958	337
2020 수능	가형	8	3	평가원 수학/2020 수능/2020 수능 가형.pdf	평가원 수학/2020 수능/Questions/가형/2020 수능 가형 08번.png	962	277
2020 수능	가형	9	3	평가원 수학/2020 수능/2020 수능 가형.pdf	평가원 수학/2020 수능/Questions/가형/2020 수능 가형 09번.png	980	515
2020 수능	가형	10	3	평가원 수학/2020 수능/2020 수능 가형.pdf	평가원 수학/2020 수능/Questions/가형/2020 수능 가형 10번.png	999	324
2020 수능	가형	11	4	평가원 수학/2020 수능/2020 수능 가형.pdf	평가원 수학/2020 수능/Questions/가형/2020 수능 가형 11번.png	977	239
2020 수능	가형	12	4	평가원 수학/2020 수능/2020 수능 가형.pdf	평가원 수학/2020 수능/Questions/가형/2020 수능 가형 12번.png	980	864
2020 수능	가형	13	5	평가원 수학/2020 수능/2020 수능 가형.pdf	평가원 수학/2020 수능/Questions/가형/2020 수능 가형 13번.png	979	1287
2020 수능	가형	14	5	평가원 수학/2020 수능/2020 수능 가형.pdf	평가원 수학/2020 수능/Questions/가형/2020 수능 가형 14번.png	1013	2064
2020 수능	가형	15	6	평가원 수학/2020 수능/2020 수능 가형.pdf	평가원 수학/2020 수능/Questions/가형/2020 수능 가형 15번.png	965	391
2020 수능	가형	16	6	평가원 수학/2020 수능/2020 수능 가형.pdf	평가원 수학/2020 수능/Questions/가형/2020 수능 가형 16번.png	1013	448
2020 수능	가형	17	7	평가원 수학/2020 수능/2020 수능 가형.pdf	평가원 수학/2020 수능/Questions/가형/2020 수능 가형 17번.png	910	368
2020 수능	가형	18	7	평가원 수학/2020 수능/2020 수능 가형.pdf	평가원 수학/2020 수능/Questions/가형/2020 수능 가형 18번.png	1015	661
2020 수능	가형	19	8	평가원 수학/2020 수능/2020 수능 가형.pdf	평가원 수학/2020 수능/Questions/가형/2020 수능 가형 19번.png	1014	1006
2020 수능	가형	20	8	평가원 수학/2020 수능/2020 수능 가형.pdf	평가원 수학/2020 수능/Questions/가형/2020 수능 가형 20번.png	1016	488
2020 수능	가형	21	9	평가원 수학/2020 수능/2020 수능 가형.pdf	평가원 수학/2020 수능/Questions/가형/2020 수능 가형 21번.png	1016	976
2020 수능	가형	22	9	평가원 수학/2020 수능/2020 수능 가형.pdf	평가원 수학/2020 수능/Questions/가형/2020 수능 가형 22번.png	1010	127
2020 수능	가형	23	9	평가원 수학/2020 수능/2020 수능 가형.pdf	평가원 수학/2020 수능/Questions/가형/2020 수능 가형 23번.png	1010	145
2020 수능	가형	24	10	평가원 수학/2020 수능/2020 수능 가형.pdf	평가원 수학/2020 수능/Questions/가형/2020 수능 가형 24번.png	1014	864
2020 수능	가형	25	10	평가원 수학/2020 수능/2020 수능 가형.pdf	평가원 수학/2020 수능/Questions/가형/2020 수능 가형 25번.png	1008	306
2020 수능	가형	26	10	평가원 수학/2020 수능/2020 수능 가형.pdf	평가원 수학/2020 수능/Questions/가형/2020 수능 가형 26번.png	1014	321
2020 수능	가형	27	11	평가원 수학/2020 수능/2020 수능 가형.pdf	평가원 수학/2020 수능/Questions/가형/2020 수능 가형 27번.png	1012	1315
2020 수능	가형	28	11	평가원 수학/2020 수능/2020 수능 가형.pdf	평가원 수학/2020 수능/Questions/가형/2020 수능 가형 28번.png	1016	411
2020 수능	가형	29	12	평가원 수학/2020 수능/2020 수능 가형.pdf	평가원 수학/2020 수능/Questions/가형/2020 수능 가형 29번.png	1015	431
2020 수능	가형	30	12	평가원 수학/2020 수능/2020 수능 가형.pdf	평가원 수학/2020 수능/Questions/가형/2020 수능 가형 30번.png	956	260
2020 수능	나형	1	1	평가원 수학/2020 수능/2020 수능 나형.pdf	평가원 수학/2020 수능/Questions/나형/2020 수능 나형 01번.png	911	181
2020 수능	나형	2	1	평가원 수학/2020 수능/2020 수능 나형.pdf	평가원 수학/2020 수능/Questions/나형/2020 수능 나형 02번.png	923	237
2020 수능	나형	3	1	평가원 수학/2020 수능/2020 수능 나형.pdf	평가원 수학/2020 수능/Questions/나형/2020 수능 나형 03번.png	897	274
2020 수능	나형	4	1	평가원 수학/2020 수능/2020 수능 나형.pdf	평가원 수학/2020 수능/Questions/나형/2020 수능 나형 04번.png	958	697
2020 수능	나형	5	2	평가원 수학/2020 수능/2020 수능 나형.pdf	평가원 수학/2020 수능/Questions/나형/2020 수능 나형 05번.png	1000	453
2020 수능	나형	6	2	평가원 수학/2020 수능/2020 수능 나형.pdf	평가원 수학/2020 수능/Questions/나형/2020 수능 나형 06번.png	1003	520
2020 수능	나형	7	2	평가원 수학/2020 수능/2020 수능 나형.pdf	평가원 수학/2020 수능/Questions/나형/2020 수능 나형 07번.png	988	275
2020 수능	나형	8	3	평가원 수학/2020 수능/2020 수능 나형.pdf	평가원 수학/2020 수능/Questions/나형/2020 수능 나형 08번.png	898	778
2020 수능	나형	9	3	평가원 수학/2020 수능/2020 수능 나형.pdf	평가원 수학/2020 수능/Questions/나형/2020 수능 나형 09번.png	1016	889
2020 수능	나형	10	3	평가원 수학/2020 수능/2020 수능 나형.pdf	평가원 수학/2020 수능/Questions/나형/2020 수능 나형 10번.png	914	298
2020 수능	나형	11	4	평가원 수학/2020 수능/2020 수능 나형.pdf	평가원 수학/2020 수능/Questions/나형/2020 수능 나형 11번.png	1013	287
2020 수능	나형	12	4	평가원 수학/2020 수능/2020 수능 나형.pdf	평가원 수학/2020 수능/Questions/나형/2020 수능 나형 12번.png	1012	296
2020 수능	나형	13	5	평가원 수학/2020 수능/2020 수능 나형.pdf	평가원 수학/2020 수능/Questions/나형/2020 수능 나형 13번.png	1009	584
2020 수능	나형	14	5	평가원 수학/2020 수능/2020 수능 나형.pdf	평가원 수학/2020 수능/Questions/나형/2020 수능 나형 14번.png	1013	547
2020 수능	나형	15	6	평가원 수학/2020 수능/2020 수능 나형.pdf	평가원 수학/2020 수능/Questions/나형/2020 수능 나형 15번.png	938	350
2020 수능	나형	16	6	평가원 수학/2020 수능/2020 수능 나형.pdf	평가원 수학/2020 수능/Questions/나형/2020 수능 나형 16번.png	1013	2064
2020 수능	나형	17	7	평가원 수학/2020 수능/2020 수능 나형.pdf	평가원 수학/2020 수능/Questions/나형/2020 수능 나형 17번.png	1009	473
2020 수능	나형	18	7	평가원 수학/2020 수능/2020 수능 나형.pdf	평가원 수학/2020 수능/Questions/나형/2020 수능 나형 18번.png	1007	2316
2020 수능	나형	19	8	평가원 수학/2020 수능/2020 수능 나형.pdf	평가원 수학/2020 수능/Questions/나형/2020 수능 나형 19번.png	1014	506
2020 수능	나형	20	8	평가원 수학/2020 수능/2020 수능 나형.pdf	평가원 수학/2020 수능/Questions/나형/2020 수능 나형 20번.png	1016	1086
2020 수능	나형	21	9	평가원 수학/2020 수능/2020 수능 나형.pdf	평가원 수학/2020 수능/Questions/나형/2020 수능 나형 21번.png	1016	608
2020 수능	나형	22	9	평가원 수학/2020 수능/2020 수능 나형.pdf	평가원 수학/2020 수능/Questions/나형/2020 수능 나형 22번.png	624	87
2020 수능	나형	23	9	평가원 수학/2020 수능/2020 수능 나형.pdf	평가원 수학/2020 수능/Questions/나형/2020 수능 나형 23번.png	758	385
2020 수능	나형	24	10	평가원 수학/2020 수능/2020 수능 나형.pdf	평가원 수학/2020 수능/Questions/나형/2020 수능 나형 24번.png	1009	145
2020 수능	나형	25	10	평가원 수학/2020 수능/2020 수능 나형.pdf	평가원 수학/2020 수능/Questions/나형/2020 수능 나형 25번.png	939	260
2020 수능	나형	26	10	평가원 수학/2020 수능/2020 수능 나형.pdf	평가원 수학/2020 수능/Questions/나형/2020 수능 나형 26번.png	991	374
2020 수능	나형	27	11	평가원 수학/2020 수능/2020 수능 나형.pdf	평가원 수학/2020 수능/Questions/나형/2020 수능 나형 27번.png	1008	400
2020 수능	나형	28	11	평가원 수학/2020 수능/2020 수능 나형.pdf	평가원 수학/2020 수능/Questions/나형/2020 수능 나형 28번.png	1016	551
2020 수능	나형	29	12	평가원 수학/2020 수능/2020 수능 나형.pdf	평가원 수학/2020 수능/Questions/나형/2020 수능 나형 29번.png	1016	527
2020 수능	나형	30	12	평가원 수학/2020 수능/2020 수능 나형.pdf	평가원 수학/2020 수능/Questions/나형/2020 수능 나형 30번.png	1017	450
2020 9모	가형	1	1	평가원 수학/2020 9모/2020 9모 가형.pdf	평가원 수학/2020 9모/Questions/가형/2020 9모 가형 01번.png	975	247
2020 9모	가형	2	1	평가원 수학/2020 9모/2020 9모 가형.pdf	평가원 수학/2020 9모/Questions/가형/2020 9모 가형 02번.png	897	228
2020 9모	가형	3	1	평가원 수학/2020 9모/2020 9모 가형.pdf	평가원 수학/2020 9모/Questions/가형/2020 9모 가형 03번.png	1016	294
2020 9모	가형	4	1	평가원 수학/2020 9모/2020 9모 가형.pdf	평가원 수학/2020 9모/Questions/가형/2020 9모 가형 04번.png	1017	390
2020 9모	가형	5	2	평가원 수학/2020 9모/2020 9모 가형.pdf	평가원 수학/2020 9모/Questions/가형/2020 9모 가형 05번.png	1016	453
2020 9모	가형	6	2	평가원 수학/2020 9모/2020 9모 가형.pdf	평가원 수학/2020 9모/Questions/가형/2020 9모 가형 06번.png	914	422
2020 9모	가형	7	2	평가원 수학/2020 9모/2020 9모 가형.pdf	평가원 수학/2020 9모/Questions/가형/2020 9모 가형 07번.png	955	181
2020 9모	가형	8	3	평가원 수학/2020 9모/2020 9모 가형.pdf	평가원 수학/2020 9모/Questions/가형/2020 9모 가형 08번.png	1016	316
2020 9모	가형	9	3	평가원 수학/2020 9모/2020 9모 가형.pdf	평가원 수학/2020 9모/Questions/가형/2020 9모 가형 09번.png	943	315
2020 9모	가형	10	3	평가원 수학/2020 9모/2020 9모 가형.pdf	평가원 수학/2020 9모/Questions/가형/2020 9모 가형 10번.png	1014	335
2020 9모	가형	11	4	평가원 수학/2020 9모/2020 9모 가형.pdf	평가원 수학/2020 9모/Questions/가형/2020 9모 가형 11번.png	993	283
2020 9모	가형	12	4	평가원 수학/2020 9모/2020 9모 가형.pdf	평가원 수학/2020 9모/Questions/가형/2020 9모 가형 12번.png	1015	535
2020 9모	가형	13	5	평가원 수학/2020 9모/2020 9모 가형.pdf	평가원 수학/2020 9모/Questions/가형/2020 9모 가형 13번.png	1011	342
2020 9모	가형	14	5	평가원 수학/2020 9모/2020 9모 가형.pdf	평가원 수학/2020 9모/Questions/가형/2020 9모 가형 14번.png	965	1027
2020 9모	가형	15	6	평가원 수학/2020 9모/2020 9모 가형.pdf	평가원 수학/2020 9모/Questions/가형/2020 9모 가형 15번.png	1014	593
2020 9모	가형	16	6	평가원 수학/2020 9모/2020 9모 가형.pdf	평가원 수학/2020 9모/Questions/가형/2020 9모 가형 16번.png	1013	384
2020 9모	가형	17	7	평가원 수학/2020 9모/2020 9모 가형.pdf	평가원 수학/2020 9모/Questions/가형/2020 9모 가형 17번.png	1014	646
2020 9모	가형	18	7	평가원 수학/2020 9모/2020 9모 가형.pdf	평가원 수학/2020 9모/Questions/가형/2020 9모 가형 18번.png	1013	2321
2020 9모	가형	19	8	평가원 수학/2020 9모/2020 9모 가형.pdf	평가원 수학/2020 9모/Questions/가형/2020 9모 가형 19번.png	1014	1288
2020 9모	가형	20	8	평가원 수학/2020 9모/2020 9모 가형.pdf	평가원 수학/2020 9모/Questions/가형/2020 9모 가형 20번.png	1014	1106
2020 9모	가형	21	9	평가원 수학/2020 9모/2020 9모 가형.pdf	평가원 수학/2020 9모/Questions/가형/2020 9모 가형 21번.png	1016	596
2020 9모	가형	22	9	평가원 수학/2020 9모/2020 9모 가형.pdf	평가원 수학/2020 9모/Questions/가형/2020 9모 가형 22번.png	1016	189
2020 9모	가형	23	9	평가원 수학/2020 9모/2020 9모 가형.pdf	평가원 수학/2020 9모/Questions/가형/2020 9모 가형 23번.png	954	439
2020 9모	가형	24	10	평가원 수학/2020 9모/2020 9모 가형.pdf	평가원 수학/2020 9모/Questions/가형/2020 9모 가형 24번.png	963	191
2020 9모	가형	25	10	평가원 수학/2020 9모/2020 9모 가형.pdf	평가원 수학/2020 9모/Questions/가형/2020 9모 가형 25번.png	1012	494
2020 9모	가형	26	10	평가원 수학/2020 9모/2020 9모 가형.pdf	평가원 수학/2020 9모/Questions/가형/2020 9모 가형 26번.png	1013	147
2020 9모	가형	27	11	평가원 수학/2020 9모/2020 9모 가형.pdf	평가원 수학/2020 9모/Questions/가형/2020 9모 가형 27번.png	1013	762
2020 9모	가형	28	11	평가원 수학/2020 9모/2020 9모 가형.pdf	평가원 수학/2020 9모/Questions/가형/2020 9모 가형 28번.png	1016	701
2020 9모	가형	29	12	평가원 수학/2020 9모/2020 9모 가형.pdf	평가원 수학/2020 9모/Questions/가형/2020 9모 가형 29번.png	1016	529
2020 9모	가형	30	12	평가원 수학/2020 9모/2020 9모 가형.pdf	평가원 수학/2020 9모/Questions/가형/2020 9모 가형 30번.png	987	337
2020 9모	나형	1	1	평가원 수학/2020 9모/2020 9모 나형.pdf	평가원 수학/2020 9모/Questions/나형/2020 9모 나형 01번.png	895	207
2020 9모	나형	2	1	평가원 수학/2020 9모/2020 9모 나형.pdf	평가원 수학/2020 9모/Questions/나형/2020 9모 나형 02번.png	1015	422
2020 9모	나형	3	1	평가원 수학/2020 9모/2020 9모 나형.pdf	평가원 수학/2020 9모/Questions/나형/2020 9모 나형 03번.png	975	673
2020 9모	나형	4	1	평가원 수학/2020 9모/2020 9모 나형.pdf	평가원 수학/2020 9모/Questions/나형/2020 9모 나형 04번.png	1016	514
2020 9모	나형	5	2	평가원 수학/2020 9모/2020 9모 나형.pdf	평가원 수학/2020 9모/Questions/나형/2020 9모 나형 05번.png	1017	390
2020 9모	나형	6	2	평가원 수학/2020 9모/2020 9모 나형.pdf	평가원 수학/2020 9모/Questions/나형/2020 9모 나형 06번.png	914	225
2020 9모	나형	7	2	평가원 수학/2020 9모/2020 9모 나형.pdf	평가원 수학/2020 9모/Questions/나형/2020 9모 나형 07번.png	919	376
2020 9모	나형	8	3	평가원 수학/2020 9모/2020 9모 나형.pdf	평가원 수학/2020 9모/Questions/나형/2020 9모 나형 08번.png	1016	453
2020 9모	나형	9	3	평가원 수학/2020 9모/2020 9모 나형.pdf	평가원 수학/2020 9모/Questions/나형/2020 9모 나형 09번.png	924	298
2020 9모	나형	10	3	평가원 수학/2020 9모/2020 9모 나형.pdf	평가원 수학/2020 9모/Questions/나형/2020 9모 나형 10번.png	955	493
2020 9모	나형	11	4	평가원 수학/2020 9모/2020 9모 나형.pdf	평가원 수학/2020 9모/Questions/나형/2020 9모 나형 11번.png	1014	334
2020 9모	나형	12	4	평가원 수학/2020 9모/2020 9모 나형.pdf	평가원 수학/2020 9모/Questions/나형/2020 9모 나형 12번.png	911	230
2020 9모	나형	13	5	평가원 수학/2020 9모/2020 9모 나형.pdf	평가원 수학/2020 9모/Questions/나형/2020 9모 나형 13번.png	1016	535
2020 9모	나형	14	5	평가원 수학/2020 9모/2020 9모 나형.pdf	평가원 수학/2020 9모/Questions/나형/2020 9모 나형 14번.png	1013	1053
2020 9모	나형	15	6	평가원 수학/2020 9모/2020 9모 나형.pdf	평가원 수학/2020 9모/Questions/나형/2020 9모 나형 15번.png	909	279
2020 9모	나형	16	6	평가원 수학/2020 9모/2020 9모 나형.pdf	평가원 수학/2020 9모/Questions/나형/2020 9모 나형 16번.png	911	413
2020 9모	나형	17	7	평가원 수학/2020 9모/2020 9모 나형.pdf	평가원 수학/2020 9모/Questions/나형/2020 9모 나형 17번.png	957	239
2020 9모	나형	18	7	평가원 수학/2020 9모/2020 9모 나형.pdf	평가원 수학/2020 9모/Questions/나형/2020 9모 나형 18번.png	1009	2375
2020 9모	나형	19	8	평가원 수학/2020 9모/2020 9모 나형.pdf	평가원 수학/2020 9모/Questions/나형/2020 9모 나형 19번.png	926	287
2020 9모	나형	20	8	평가원 수학/2020 9모/2020 9모 나형.pdf	평가원 수학/2020 9모/Questions/나형/2020 9모 나형 20번.png	1016	2321
